record_id,timestamp,category,subcategory,city,device,channel,age,score,amount,is_member,note
1673,2024/4/7 16:49,D,X2,Kobe,mobile,organic,25,53.72,2299,FALSE,fuzzy_tunnel
1674,2024/10/3 19:46,E,X3,Osaka,desktop,organic,21,18.21,1108,FALSE,quick_robot
1675,2024/9/18 22:17,D,X3,Osaka,tablet,ads,22,48.25,1052,FALSE,bold_sensor
1676,2024/12/24 22:44,A,X3,Osaka,desktop,social,71,37.87,2346,FALSE,quick_bridge
1677,2024/2/24 16:06,E,X2,Tokyo,mobile,ads,64,43.2,3523,TRUE,bright_bridge
1678,2024/6/2 0:49,B,X4,Kobe,desktop,organic,76,29.93,2607,TRUE,bold_dataset
1679,2024/12/3 8:13,A,X1,Kobe,mobile,ads,20,56.24,1032,TRUE,quick_tunnel
1680,2024/7/6 19:44,C,X2,Kobe,mobile,organic,59,76.43,1788,FALSE,bold_dataset
1681,2024/12/10 1:22,E,X4,Kobe,mobile,organic,74,53.98,910,FALSE,bright_dataset
1682,2024/1/5 13:14,B,X2,Nagoya,desktop,organic,48,17.61,901,FALSE,silent_fox
1683,2024/1/13 20:05,C,X3,Osaka,desktop,organic,64,54.28,858,TRUE,bold_tunnel
1684,2024/10/17 13:12,A,X1,Fukuoka,desktop,referral,53,47.08,1489,FALSE,calm_tunnel
1685,2024/5/10 19:51,A,X3,Tokyo,desktop,organic,13,33.48,1938,TRUE,calm_robot
1686,2024/7/8 21:12,A,X4,Fukuoka,mobile,organic,41,55.3,2115,TRUE,fuzzy_sensor
1687,2024/6/5 5:21,D,X3,Osaka,desktop,ads,30,63.2,2506,FALSE,silent_tunnel
1688,2024/5/28 21:44,E,X3,Nagoya,desktop,organic,18,39.97,1084,FALSE,bold_fox
1689,2024/12/8 21:47,A,X4,Osaka,mobile,organic,52,25.34,1969,FALSE,bold_bridge
1690,2024/2/4 8:04,B,X2,Osaka,tablet,organic,75,19.82,2159,FALSE,calm_bridge
1691,2024/10/8 20:37,A,X2,Tokyo,desktop,,16,40.01,4314,FALSE,bold_sensor
1692,2024/11/20 17:23,A,X1,Osaka,mobile,referral,35,47.67,420,FALSE,silent_bridge
1693,2024/8/27 22:55,C,X3,Osaka,mobile,organic,57,42.26,555,FALSE,bright_robot
1694,2024/5/24 4:15,D,X3,Tokyo,mobile,organic,33,39.75,2932,FALSE,fuzzy_dataset
1695,2024/2/28 9:43,C,X4,Tokyo,desktop,organic,20,58.52,3153,TRUE,bold_sensor
1696,2024/9/6 3:24,B,X3,Nagoya,mobile,organic,25,56.94,2940,FALSE,silent_tunnel
1697,2024/6/20 2:40,C,X1,Tokyo,mobile,organic,14,52.99,2918,FALSE,silent_fox
1698,2024/2/24 12:31,A,X3,Fukuoka,desktop,,79,62.25,466,TRUE,calm_robot
1699,2024/5/11 6:32,A,X4,Tokyo,desktop,organic,45,40.16,6392,FALSE,calm_robot
1700,2024/12/16 23:10,E,X1,Nagoya,desktop,organic,76,33.58,3986,FALSE,silent_tunnel
1701,2024/4/6 20:46,D,X2,Tokyo,desktop,social,58,42.16,474,TRUE,quick_bridge
1702,2024/3/6 3:08,E,X4,Osaka,mobile,organic,36,41.13,1608,FALSE,fuzzy_tunnel
1703,2024/9/5 22:06,E,X2,Nagoya,mobile,organic,76,19.23,1538,TRUE,quick_sensor
1704,2024/3/13 19:59,C,X4,Nagoya,desktop,ads,30,41.82,1831,FALSE,silent_sensor
1705,2024/12/1 18:24,E,X3,Osaka,mobile,organic,25,66.57,1385,FALSE,fuzzy_dataset
1706,2024/11/9 12:41,B,X3,Osaka,desktop,email,66,62.01,750,TRUE,bright_sensor
1707,2024/12/24 23:43,A,X3,Tokyo,tablet,organic,50,57.88,2188,TRUE,quick_fox
1708,2024/11/29 2:13,A,X3,Osaka,desktop,ads,41,51.97,4505,FALSE,bright_fox
1709,2024/3/29 23:22,A,X4,Osaka,desktop,social,52,71.73,1351,FALSE,bold_fox
1710,2024/3/18 10:24,A,X4,Nagoya,desktop,organic,77,34.1,2492,FALSE,bold_fox
1711,2024/5/5 1:31,B,X2,Osaka,desktop,organic,31,35.53,1872,FALSE,bold_robot
1712,2024/6/20 11:27,D,X4,Sapporo,mobile,referral,73,66.86,2917,TRUE,silent_dataset
1713,2024/11/17 4:45,D,X3,Osaka,mobile,social,74,50.41,1747,FALSE,fuzzy_tunnel
1714,2024/9/24 17:24,C,X3,Tokyo,mobile,organic,63,39.93,1193,FALSE,silent_tunnel
1715,2024/8/23 5:14,A,X2,Tokyo,desktop,referral,,58.28,1413,FALSE,fuzzy_bridge
1716,2024/11/16 14:29,D,X2,Tokyo,mobile,organic,19,43.42,4388,FALSE,quick_robot
1717,2024/8/23 17:58,B,X3,Nagoya,mobile,referral,,37.44,2055,FALSE,bright_sensor
1718,2024/5/18 8:30,A,X2,Fukuoka,desktop,organic,60,37.02,2005,FALSE,silent_dataset
1719,2024/5/30 17:53,B,X2,Sapporo,mobile,referral,39,54.82,4295,FALSE,bold_sensor
1720,2024/7/7 17:05,B,X4,Osaka,desktop,organic,79,53.09,4839,TRUE,silent_fox
1721,2024/2/2 9:38,B,X2,Tokyo,mobile,ads,13,72.75,184,TRUE,silent_fox
1722,2024/9/27 17:26,D,X3,Fukuoka,mobile,organic,38,45.65,569,FALSE,fuzzy_robot
1723,2024/8/26 6:19,D,X1,Tokyo,mobile,referral,,45.39,3472,FALSE,fuzzy_fox
1724,2024/9/23 20:45,D,X1,Osaka,mobile,referral,72,71.59,2127,FALSE,bright_dataset
1725,2024/7/13 21:20,A,X4,Fukuoka,tablet,email,21,64.78,4851,TRUE,calm_dataset
1726,2024/10/12 18:43,D,X1,Osaka,tablet,social,40,52.17,423,TRUE,calm_tunnel
1727,2024/12/12 15:49,D,X4,Tokyo,desktop,ads,71,26.58,2359,FALSE,fuzzy_bridge
1728,2024/7/27 0:37,A,X4,Tokyo,desktop,referral,78,37.82,3025,FALSE,fuzzy_robot
1729,2024/6/11 4:48,C,X2,Nagoya,desktop,organic,74,34.19,1557,TRUE,fuzzy_sensor
1730,2024/2/8 4:25,C,X4,Tokyo,desktop,social,56,50.55,3335,TRUE,quick_fox
1731,2024/10/11 5:12,B,X2,Nagoya,mobile,referral,23,42.37,3519,FALSE,bright_tunnel
1732,2024/11/25 22:48,A,X4,Osaka,mobile,ads,19,74.04,1889,TRUE,bold_fox
1733,2024/9/12 7:32,C,X1,Tokyo,desktop,ads,40,26.43,1792,FALSE,bold_robot
1734,2024/11/11 22:24,A,X2,Tokyo,tablet,email,45,32.58,3758,FALSE,quick_sensor
1735,2024/11/10 8:06,A,X2,Fukuoka,mobile,email,47,53.67,2327,TRUE,quick_bridge
1736,2024/10/18 7:20,A,X4,,mobile,email,16,57.82,2880,FALSE,calm_sensor
1737,2024/7/2 13:13,E,X1,Sapporo,mobile,ads,58,11.19,2318,TRUE,bold_tunnel
1738,2024/2/6 10:47,B,X4,Osaka,mobile,organic,39,23.97,2233,TRUE,bright_robot
1739,2024/1/2 4:25,B,X1,Tokyo,desktop,social,20,46.05,1789,FALSE,calm_tunnel
1740,2024/3/15 14:31,B,X2,Osaka,mobile,referral,74,70.34,3016,FALSE,quick_robot
1741,2024/6/6 7:46,E,X3,Osaka,tablet,ads,36,78.32,1005,TRUE,bold_bridge
1742,2024/9/28 9:56,C,X1,Osaka,desktop,ads,28,43.78,445,TRUE,calm_robot
1743,2024/6/15 8:52,E,X2,Fukuoka,mobile,referral,45,47.44,2002,TRUE,bright_bridge
1744,2024/1/9 10:42,B,X4,Kobe,desktop,referral,76,37.45,4901,FALSE,bright_fox
1745,2024/3/17 18:37,A,X4,Fukuoka,desktop,ads,68,59.5,2329,FALSE,silent_bridge
1746,2024/12/23 10:00,C,X1,Nagoya,mobile,social,19,72.93,1664,FALSE,calm_bridge
1747,2024/12/26 15:04,B,X3,Nagoya,mobile,social,59,68.84,1500,TRUE,bold_dataset
1748,2024/5/17 15:47,D,X3,Nagoya,desktop,ads,57,49.56,1422,FALSE,bright_bridge
1749,2024/10/20 19:40,E,X1,Tokyo,mobile,organic,72,37.42,84,FALSE,silent_sensor
1750,2024/9/19 13:10,C,X3,Fukuoka,mobile,ads,77,50.12,4453,TRUE,bright_robot
1751,2024/12/5 21:54,E,X3,Fukuoka,mobile,referral,62,70.71,1307,FALSE,bright_sensor
1752,2024/11/19 23:07,C,X3,Tokyo,mobile,ads,56,43.99,2030,FALSE,bright_sensor
1753,2024/8/17 11:46,B,X2,Kobe,desktop,social,36,22.77,1587,FALSE,calm_dataset
1754,2024/5/24 0:57,C,X2,Fukuoka,mobile,organic,73,44.6,1132,FALSE,bright_robot
1755,2024/8/16 17:31,A,X3,Osaka,desktop,organic,76,45.81,4607,TRUE,quick_dataset
1756,2024/4/26 11:36,D,X3,Kobe,mobile,social,79,22.68,782,FALSE,bold_fox
1757,2024/5/7 1:16,A,X1,Tokyo,desktop,,76,53.48,3089,FALSE,bold_sensor
1758,2024/8/10 4:34,B,X1,Tokyo,mobile,ads,56,57.59,518,FALSE,quick_sensor
1759,2024/7/27 13:27,C,X3,Tokyo,tablet,organic,77,77.9,1801,FALSE,bold_sensor
1760,2024/7/31 1:28,A,X4,Nagoya,tablet,ads,65,30.01,4180,TRUE,bright_bridge
1761,2024/5/20 9:45,A,X1,Osaka,mobile,ads,29,60.96,1374,FALSE,bold_dataset
1762,2024/5/29 8:03,D,X1,Kobe,desktop,ads,15,64.5,2899,FALSE,silent_dataset
1763,2024/1/4 17:16,A,X4,Tokyo,mobile,organic,78,57.79,1324,FALSE,silent_bridge
1764,2024/8/7 15:32,C,X3,Tokyo,desktop,organic,41,34.9,1553,FALSE,fuzzy_robot
1765,2024/7/29 3:52,B,X4,Nagoya,desktop,referral,71,34.03,3381,FALSE,quick_fox
1766,2024/12/7 9:56,A,X4,Tokyo,mobile,referral,32,51.46,2945,FALSE,silent_robot
1767,2024/7/3 1:29,A,X4,Sapporo,mobile,referral,37,51.35,4936,FALSE,quick_bridge
1768,2024/6/19 16:31,D,X1,Osaka,mobile,organic,68,41.61,1370,TRUE,bright_dataset
1769,2024/1/25 16:53,E,X2,Kobe,desktop,organic,48,69.37,2567,FALSE,calm_robot
1770,2024/3/12 19:27,A,X1,Sapporo,desktop,organic,58,43.99,2118,FALSE,fuzzy_dataset
1771,2024/5/3 9:12,E,X1,Tokyo,mobile,social,34,21.59,2619,FALSE,bold_robot
1772,2024/5/17 16:19,C,X4,Tokyo,mobile,organic,54,46.64,3964,FALSE,bold_bridge
1773,2024/5/12 9:07,C,X3,Tokyo,mobile,referral,45,57.2,1179,FALSE,quick_fox
1774,2024/5/23 20:22,D,X1,Kobe,desktop,ads,75,55.13,2494,TRUE,calm_robot
1775,2024/10/7 15:43,D,X1,Sapporo,mobile,social,45,55.01,4571,FALSE,quick_bridge
1776,2024/2/17 20:30,D,X1,Osaka,mobile,organic,18,72.41,2120,FALSE,silent_bridge
1777,2024/5/1 6:35,C,X2,Tokyo,desktop,ads,62,33.28,3364,FALSE,fuzzy_robot
1778,2024/2/29 10:45,C,X2,Fukuoka,mobile,email,76,43.64,302,FALSE,bright_tunnel
1779,2024/4/22 8:17,B,X2,Tokyo,desktop,organic,72,73.18,2191,FALSE,silent_fox
1780,2024/9/6 20:45,A,X4,Sapporo,mobile,ads,19,20.49,1435,FALSE,bright_robot
1781,2024/1/18 1:39,D,X1,Sapporo,mobile,organic,79,49.19,2913,TRUE,bright_robot
1782,2024/5/3 21:49,A,X3,Tokyo,desktop,social,36,68.43,2505,FALSE,fuzzy_sensor
1783,2024/1/9 15:29,B,X2,Osaka,mobile,referral,68,68.21,1015,FALSE,bold_sensor
1784,2024/12/14 12:54,A,X2,Tokyo,mobile,organic,55,59.9,579,FALSE,bright_dataset
1785,2024/9/22 10:47,A,X4,Osaka,tablet,email,78,60.28,6541,FALSE,bright_robot
1786,2024/3/29 21:54,C,X4,Kobe,desktop,referral,35,34.38,2650,FALSE,quick_sensor
1787,2024/3/13 8:12,C,X1,Sapporo,desktop,ads,53,70.6,2604,TRUE,calm_dataset
1788,2024/2/6 2:34,B,X2,Fukuoka,mobile,organic,58,32,1152,FALSE,fuzzy_tunnel
1789,2024/6/21 14:25,A,X1,Nagoya,mobile,organic,23,32.89,1592,FALSE,silent_fox
1790,2024/10/2 0:41,B,X2,Tokyo,mobile,referral,64,55.82,4604,TRUE,quick_tunnel
1791,2024/8/1 5:40,B,X3,Sapporo,tablet,ads,,42.6,2152,FALSE,calm_bridge
1792,2024/11/17 13:52,D,X2,Osaka,desktop,social,68,53.1,4710,TRUE,quick_dataset
1793,2024/5/5 11:50,C,X2,Tokyo,mobile,organic,21,56.46,2656,FALSE,silent_bridge
1794,2024/4/11 12:16,C,X2,Osaka,tablet,referral,25,76.67,4040,TRUE,calm_bridge
1795,2024/6/23 11:43,C,X2,Nagoya,mobile,organic,46,56.51,277,TRUE,bright_tunnel
1796,2024/3/14 18:17,E,X2,Sapporo,desktop,referral,25,40.72,1099,FALSE,calm_sensor
1797,2024/12/22 2:38,D,X2,Tokyo,mobile,organic,18,60.15,2123,FALSE,fuzzy_fox
1798,2024/3/8 19:18,C,X3,Fukuoka,mobile,organic,,37.52,1697,TRUE,fuzzy_bridge
1799,2024/6/23 18:52,C,X1,Osaka,tablet,organic,32,63.7,2926,FALSE,calm_fox
1800,2024/7/9 12:49,A,X1,Tokyo,desktop,,45,50.97,580,TRUE,quick_tunnel
1801,2024/1/21 19:43,E,X3,Tokyo,mobile,organic,15,56.01,592,FALSE,bright_bridge
1802,2024/6/19 23:19,B,X3,Fukuoka,mobile,email,22,23.29,2850,FALSE,bright_bridge
1803,2024/6/14 23:11,B,X2,Osaka,desktop,organic,53,16.24,3924,TRUE,bold_dataset
1804,2024/4/4 16:41,E,X1,Osaka,mobile,ads,34,27.48,1584,FALSE,bright_fox
1805,2024/2/16 17:00,D,X3,Tokyo,desktop,ads,63,76.19,5033,FALSE,calm_dataset
1806,2024/1/17 11:42,A,X2,Sapporo,desktop,organic,69,32.78,5820,TRUE,bold_robot
1807,2024/1/4 3:10,A,X3,Fukuoka,mobile,organic,15,60.98,1967,FALSE,calm_tunnel
1808,2024/6/24 17:51,A,X1,Tokyo,mobile,organic,76,40.37,1541,FALSE,bold_bridge
1809,2024/2/2 19:00,C,X1,Kobe,mobile,referral,58,46.4,1273,TRUE,bold_robot
1810,2024/12/16 3:45,A,X3,Tokyo,tablet,social,68,49.33,1092,TRUE,bright_fox
1811,2024/3/30 7:59,E,X2,Tokyo,mobile,organic,45,,3247,FALSE,bold_tunnel
1812,2024/8/26 4:04,E,X3,Nagoya,desktop,referral,13,58.77,979,FALSE,bright_sensor
1813,2024/9/2 19:45,C,X3,Sapporo,mobile,referral,72,55.78,832,TRUE,bright_bridge
1814,2024/6/29 20:38,C,X2,Tokyo,desktop,referral,51,69.45,1051,FALSE,silent_sensor
1815,2024/11/18 12:26,B,X1,,mobile,ads,15,40.5,1981,TRUE,calm_robot
1816,2024/2/10 9:39,A,X1,Tokyo,mobile,social,24,66.03,2087,TRUE,bold_bridge
1817,2024/3/26 10:07,D,X4,Nagoya,desktop,ads,26,63.52,3126,FALSE,quick_robot
1818,2024/4/2 3:20,A,X1,Nagoya,desktop,email,38,63.35,1846,TRUE,bright_bridge
1819,2024/2/19 10:13,A,X3,Kobe,mobile,organic,42,47.67,543,TRUE,fuzzy_tunnel
1820,2024/4/17 14:13,B,X4,Osaka,mobile,email,,43.44,1487,TRUE,bold_fox
1821,2024/4/24 3:08,A,X4,Nagoya,tablet,social,71,36.95,2019,FALSE,silent_bridge
1822,2024/10/6 3:40,B,X2,Nagoya,mobile,social,76,37.89,1210,FALSE,bold_bridge
1823,2024/4/20 2:14,D,X1,Tokyo,mobile,organic,58,,2499,FALSE,silent_bridge
1824,2024/11/15 23:59,D,X4,Tokyo,mobile,email,55,55.5,155,FALSE,quick_bridge
1825,2024/10/9 0:37,C,X3,Kobe,mobile,organic,70,46.57,1833,FALSE,quick_tunnel
1826,2024/11/25 2:22,D,X2,Tokyo,desktop,referral,,56.47,4456,TRUE,calm_fox
1827,2024/2/8 9:46,B,X3,Fukuoka,desktop,organic,50,57.32,3849,TRUE,fuzzy_robot
1828,2024/12/25 8:49,D,X1,Tokyo,mobile,referral,56,34.1,2204,TRUE,bold_dataset
1829,2024/8/12 2:18,C,X3,Fukuoka,desktop,ads,32,33.65,2073,FALSE,fuzzy_tunnel
1830,2024/12/24 13:31,A,X3,Tokyo,mobile,organic,76,46.57,2756,TRUE,fuzzy_sensor
1831,2024/5/9 12:25,E,X2,Kobe,desktop,organic,28,38.37,841,TRUE,silent_sensor
1832,2024/12/13 20:16,B,X2,Sapporo,mobile,organic,16,36.79,3641,FALSE,quick_dataset
1833,2024/8/2 20:11,A,X2,Tokyo,mobile,ads,34,75.44,4934,FALSE,bold_fox
1834,2024/1/27 5:09,A,X1,Sapporo,desktop,email,67,27,1825,FALSE,silent_dataset
1835,2024/5/29 16:41,B,X1,Nagoya,mobile,referral,38,80.35,2203,FALSE,calm_dataset
1836,2024/2/20 7:04,B,X4,Tokyo,mobile,email,27,54.33,3156,TRUE,quick_fox
1837,2024/12/9 13:36,C,X2,Tokyo,mobile,email,71,64.79,1119,FALSE,calm_fox
1838,2024/4/21 3:07,E,X1,Sapporo,desktop,organic,23,63.02,5039,FALSE,bright_bridge
1839,2024/3/22 3:53,B,X1,Sapporo,mobile,ads,23,59.25,6444,FALSE,silent_robot
1840,2024/7/20 19:23,C,X2,Tokyo,desktop,ads,73,74.93,2917,FALSE,silent_robot
1841,2024/6/4 4:24,B,X4,Fukuoka,desktop,organic,34,33.76,5305,FALSE,bold_fox
1842,2024/2/5 9:31,D,X2,Tokyo,desktop,ads,13,47.65,746,TRUE,bold_dataset
1843,2024/10/25 0:29,A,X4,Tokyo,mobile,referral,42,37.21,2440,FALSE,bright_fox
1844,2024/11/4 17:10,A,X2,Nagoya,desktop,referral,62,24.56,319,FALSE,bright_sensor
1845,2024/9/28 4:20,C,X4,Tokyo,mobile,referral,63,40.08,1487,TRUE,calm_fox
1846,2024/8/13 2:47,D,X4,Tokyo,tablet,organic,18,78.09,1513,FALSE,bright_fox
1847,2024/5/26 22:24,D,X1,Osaka,desktop,email,31,47.4,1228,FALSE,silent_tunnel
1848,2024/7/16 23:06,C,X1,Tokyo,mobile,organic,54,79.75,758,TRUE,calm_dataset
1849,2024/7/9 3:55,D,X4,Tokyo,desktop,social,57,81.29,2895,FALSE,bold_robot
1850,2024/3/1 8:07,B,X4,Sapporo,mobile,organic,54,94.93,1047,FALSE,fuzzy_fox
1851,2024/1/30 20:41,A,X1,Nagoya,mobile,ads,35,78.58,2897,TRUE,quick_dataset
1852,2024/4/2 10:31,A,X3,Fukuoka,mobile,ads,70,85.37,1924,FALSE,bright_robot
1853,2024/6/14 19:57,A,X4,Nagoya,desktop,organic,18,54.88,2543,FALSE,calm_robot
1854,2024/2/28 12:20,B,X4,,desktop,organic,68,53.42,1326,TRUE,calm_dataset
1855,2024/2/8 22:24,C,X2,Tokyo,desktop,organic,75,54.42,1910,FALSE,bold_fox
1856,2024/11/6 22:56,B,X4,Fukuoka,mobile,ads,58,50,7192,FALSE,bright_dataset
1857,2024/5/16 20:58,C,X3,Tokyo,desktop,social,41,52.24,2483,FALSE,calm_dataset
1858,2024/8/1 5:50,C,X4,Tokyo,desktop,organic,38,61.28,5049,FALSE,fuzzy_dataset
1859,2024/7/10 6:29,D,X1,Fukuoka,desktop,ads,42,43.01,4876,TRUE,quick_bridge
1860,2024/9/25 7:44,D,X3,Sapporo,mobile,social,24,29.34,636,FALSE,bright_fox
1861,2024/9/27 0:45,B,X1,Nagoya,mobile,ads,27,55.45,4867,FALSE,silent_robot
1862,2024/4/18 1:14,B,X2,Tokyo,desktop,email,55,39.61,1909,TRUE,bold_dataset
1863,2024/11/5 11:40,C,X1,Tokyo,mobile,ads,49,41.16,1512,FALSE,silent_dataset
1864,2024/5/15 12:10,C,X2,Osaka,mobile,ads,46,47.86,864,TRUE,bold_fox
1865,2024/10/31 20:24,B,X4,Sapporo,mobile,organic,44,44.42,641,TRUE,silent_robot
1866,2024/5/27 18:31,B,X3,Osaka,mobile,organic,18,66.65,2839,TRUE,fuzzy_robot
1867,2024/2/10 12:18,D,X2,Tokyo,mobile,referral,71,47.5,619,TRUE,silent_tunnel
1868,2024/10/4 9:43,C,X2,,mobile,,,67.41,2924,TRUE,silent_fox
1869,2024/1/12 0:12,A,X2,Nagoya,desktop,organic,29,53.09,201,FALSE,bold_dataset
1870,2024/10/8 21:48,B,X3,Sapporo,tablet,social,34,48.67,930,TRUE,calm_robot
1871,2024/1/16 18:06,E,X2,Tokyo,mobile,organic,55,52.37,1704,TRUE,bold_tunnel
1872,2024/3/16 11:41,A,X1,Tokyo,mobile,ads,13,30.63,2082,TRUE,fuzzy_sensor
1873,2024/8/8 5:28,E,X3,Tokyo,desktop,social,19,55.07,974,FALSE,calm_robot
1874,2024/12/9 15:52,A,X4,Tokyo,mobile,social,73,62.74,699,TRUE,bold_tunnel
1875,2024/5/29 2:15,C,X2,Nagoya,tablet,ads,24,64.86,1561,FALSE,calm_sensor
1876,2024/2/14 0:56,B,X1,Tokyo,desktop,organic,51,29.72,1253,TRUE,quick_robot
1877,2024/3/26 0:16,A,X1,Nagoya,mobile,organic,72,27.22,1385,TRUE,bold_bridge
1878,2024/11/23 2:01,E,X4,Sapporo,mobile,organic,62,41.95,3028,FALSE,fuzzy_bridge
1879,2024/9/22 6:12,C,X4,,mobile,email,31,70.77,4365,FALSE,bold_sensor
1880,2024/2/6 15:27,E,X1,Kobe,desktop,organic,23,53.31,1492,FALSE,calm_fox
1881,2024/5/20 11:41,B,X1,Tokyo,mobile,referral,61,38.38,3030,FALSE,fuzzy_bridge
1882,2024/4/6 13:22,E,X1,Tokyo,desktop,organic,40,28.21,1285,TRUE,bold_dataset
1883,2024/3/5 21:48,E,X2,Tokyo,desktop,ads,77,39.74,1205,TRUE,calm_fox
1884,2024/11/4 23:09,C,X4,Sapporo,desktop,organic,56,38.73,1553,FALSE,quick_dataset
1885,2024/8/13 11:09,A,X1,Tokyo,desktop,ads,13,64.03,3940,TRUE,bold_dataset
1886,2024/3/6 12:21,D,X4,Osaka,mobile,ads,29,65.19,490,FALSE,bold_fox
1887,2024/8/25 12:05,C,X1,Tokyo,mobile,social,62,34.25,423,FALSE,silent_robot
1888,2024/5/30 22:51,E,X3,Tokyo,desktop,social,60,61.3,5687,TRUE,quick_sensor
1889,2024/1/23 10:32,B,X2,Sapporo,mobile,referral,62,59.76,949,TRUE,fuzzy_bridge
1890,2024/6/13 4:46,B,X4,Nagoya,mobile,organic,28,32.3,1723,FALSE,bright_fox
1891,2024/3/8 14:37,A,X2,Nagoya,mobile,social,29,48.74,1376,FALSE,silent_robot
1892,2024/3/30 12:28,D,X2,Kobe,mobile,social,27,55.11,4963,FALSE,silent_bridge
1893,2024/11/16 20:01,E,X1,Tokyo,desktop,social,59,52.45,3913,TRUE,fuzzy_fox
1894,2024/9/16 5:44,A,X4,Tokyo,mobile,ads,13,24.34,692,FALSE,silent_sensor
1895,2024/2/18 22:38,D,X2,Osaka,desktop,organic,,51.97,2096,TRUE,quick_dataset
1896,2024/11/6 17:41,E,X2,Nagoya,tablet,email,31,59.54,2509,TRUE,quick_bridge
1897,2024/7/28 14:55,A,X3,Nagoya,mobile,organic,45,73.69,2969,FALSE,silent_fox
1898,2024/11/15 5:16,A,X3,Tokyo,desktop,organic,29,39.97,278,FALSE,fuzzy_fox
1899,2024/9/29 16:22,D,X3,Kobe,mobile,organic,41,41.82,422,FALSE,fuzzy_bridge
1900,2024/5/3 20:27,C,X2,Tokyo,mobile,ads,64,46.87,3119,FALSE,bold_robot
1901,2024/7/14 5:26,A,X1,Osaka,mobile,organic,26,54.37,602,FALSE,fuzzy_dataset
1902,2024/7/12 18:14,D,X1,Nagoya,mobile,referral,51,51.46,2479,FALSE,silent_bridge
1903,2024/9/19 18:41,C,X1,,mobile,referral,16,59.06,728,FALSE,calm_dataset
1904,2024/3/31 16:02,E,X3,Nagoya,mobile,ads,24,33.12,451,FALSE,fuzzy_dataset
1905,2024/5/1 13:51,E,X3,Kobe,mobile,organic,58,55.95,919,FALSE,fuzzy_fox
1906,2024/3/30 8:25,D,X3,Tokyo,mobile,social,51,38.87,1868,FALSE,bright_sensor
1907,2024/4/18 2:12,C,X4,Nagoya,desktop,ads,53,47.85,2399,FALSE,bright_fox
1908,2024/2/28 20:35,B,X1,Fukuoka,mobile,ads,28,75.62,2610,FALSE,calm_dataset
1909,2024/1/14 8:08,C,X4,Osaka,desktop,ads,26,29.03,3380,TRUE,bright_dataset
1910,2024/12/9 2:33,A,X4,Osaka,tablet,organic,41,45.81,967,FALSE,bold_bridge
1911,2024/1/28 3:00,D,X3,Kobe,desktop,referral,,30.88,3249,FALSE,quick_bridge
1912,2024/11/20 2:46,A,X3,Tokyo,desktop,organic,72,52.3,2004,FALSE,calm_sensor
1913,2024/1/2 2:57,C,X1,Osaka,desktop,social,30,65.72,2242,FALSE,bold_sensor
1914,2024/10/10 17:39,A,X1,Fukuoka,desktop,organic,61,52.54,7627,TRUE,bold_robot
1915,2024/4/29 20:49,B,X1,Kobe,tablet,social,23,48.25,2881,FALSE,silent_dataset
1916,2024/7/7 22:42,A,X3,Kobe,tablet,referral,56,69.93,1614,TRUE,fuzzy_tunnel
1917,2024/4/13 0:15,C,X2,Fukuoka,mobile,organic,26,54.96,1413,FALSE,bold_bridge
1918,2024/6/28 1:43,D,X1,Tokyo,desktop,ads,31,62.29,1882,FALSE,quick_bridge
1919,2024/6/13 19:40,A,X1,Kobe,desktop,organic,40,,517,FALSE,fuzzy_tunnel
1920,2024/7/12 8:34,E,X1,Osaka,mobile,social,21,6.86,2476,TRUE,calm_fox
1921,2024/5/23 13:09,E,X3,Nagoya,mobile,email,21,48.85,1864,FALSE,calm_fox
1922,2024/7/14 20:20,B,X3,Osaka,desktop,ads,63,33.83,2222,FALSE,bold_fox
1923,2024/10/28 7:00,D,X3,Fukuoka,desktop,ads,,37.56,1997,FALSE,calm_dataset
1924,2024/6/7 14:46,B,X1,Nagoya,mobile,social,51,72.12,572,FALSE,silent_bridge
1925,2024/5/11 21:38,A,X1,Fukuoka,mobile,referral,56,44.38,2950,FALSE,bold_tunnel
1926,2024/2/18 2:10,C,X1,Tokyo,mobile,ads,54,78.39,1180,FALSE,silent_sensor
1927,2024/5/11 7:07,A,X4,Tokyo,desktop,organic,55,28.88,3650,FALSE,calm_bridge
1928,2024/2/15 20:48,E,X3,Osaka,tablet,organic,78,33.74,3125,TRUE,fuzzy_tunnel
1929,2024/3/7 14:43,E,X2,Tokyo,desktop,referral,55,61.44,5481,FALSE,bold_robot
1930,2024/12/13 13:42,D,X1,Sapporo,mobile,ads,36,44.88,1877,FALSE,silent_bridge
1931,2024/2/2 15:16,C,X2,Tokyo,mobile,email,32,54.61,3382,FALSE,silent_sensor
1932,2024/6/24 22:35,C,X4,Nagoya,desktop,ads,66,48.32,5888,FALSE,calm_robot
1933,2024/10/31 12:28,E,X1,Tokyo,desktop,ads,41,47.86,1095,TRUE,calm_dataset
1934,2024/12/13 22:04,A,X4,Tokyo,mobile,ads,50,45.44,3952,FALSE,silent_fox
1935,2024/2/23 13:12,A,X2,Nagoya,mobile,email,67,52.69,2845,FALSE,bright_dataset
1936,2024/2/29 16:56,C,X1,Tokyo,mobile,ads,28,59.62,814,FALSE,quick_sensor
1937,2024/5/15 23:56,B,X4,Tokyo,desktop,social,27,74.22,1709,TRUE,fuzzy_dataset
1938,2024/7/21 8:41,B,X3,Tokyo,desktop,organic,16,46.96,8405,TRUE,quick_dataset
